1, 126000000, 3643
2, 129000000, 4844
3, 133000000, 4844
4, 134000000, 3643
5, 135000000, 4844
6, 140000000, 4844
7, 147000000, 4844
8, 149000000, 4844
9, 150000000, 4844
10, 152000000, 4844
11, 158000000, 4844
12, 163000000, 4844
13, 167000000, 4844
14, 170000000, 4844
15, 178000000, 4844
16, 183000000, 4844
17, 187000000, 4844
18, 190000000, 3643
19, 216000000, 4844
20, 217000000, 4844
1, 226000000, 3643
2, 229000000, 4844
3, 233000000, 4844
4, 234000000, 3643
5, 235000000, 4844
6, 240000000, 4844
7, 247000000, 4844
8, 249000000, 4844
9, 250000000, 4844
10, 252000000, 4844
11, 258000000, 4844
12, 263000000, 4844
13, 267000000, 4844
14, 270000000, 4844
15, 278000000, 4844
16, 283000000, 4844
17, 287000000, 4844
18, 290000000, 3643
19, 316000000, 4844
20, 317000000, 4844
1, 326000000, 3643
2, 329000000, 4844
3, 333000000, 4844
4, 334000000, 3643
5, 335000000, 4844
6, 340000000, 4844
7, 347000000, 4844
8, 349000000, 4844
9, 350000000, 4844
10, 352000000, 4844
11, 358000000, 4844
12, 363000000, 4844
13, 367000000, 4844
14, 370000000, 4844
15, 378000000, 4844
16, 383000000, 4844
17, 387000000, 4844
18, 390000000, 3643
19, 416000000, 4844
20, 417000000, 4844
1, 426000000, 3643
2, 429000000, 4844
3, 433000000, 4844
4, 434000000, 3643
5, 435000000, 4844
6, 440000000, 4844
7, 447000000, 4844
8, 449000000, 4844
9, 450000000, 4844
10, 452000000, 4844
11, 458000000, 4844
12, 463000000, 4844
13, 467000000, 4844
14, 470000000, 4844
15, 478000000, 4844
16, 483000000, 4844
17, 487000000, 4844
18, 490000000, 3643
19, 516000000, 4844
20, 517000000, 4844
1, 526000000, 3643
2, 529000000, 4844
3, 533000000, 4844
4, 534000000, 3643
5, 535000000, 4844
6, 540000000, 4844
7, 547000000, 4844
8, 549000000, 4844
9, 550000000, 4844
10, 552000000, 4844
11, 558000000, 4844
12, 563000000, 4844
13, 567000000, 4844
14, 570000000, 4844
15, 578000000, 4844
16, 583000000, 4844
17, 587000000, 4844
18, 590000000, 3643
19, 616000000, 4844
20, 617000000, 4844
1, 626000000, 3643
2, 629000000, 4844
3, 633000000, 4844
4, 634000000, 3643
5, 635000000, 4844
6, 640000000, 4844
7, 647000000, 4844
8, 649000000, 4844
9, 650000000, 4844
