1, 132200000, 4844
2, 137200000, 16870
4, 151200000, 5884
5, 159200000, 44319
6, 163200000, 5884
7, 165200000, 7491
8, 170200000, 5482
9, 175200000, 6683
10, 177200000, 56482
11, 195200000, 6683
12, 196200000, 3643
13, 205200000, 9482
14, 209200000, 6683
15, 210200000, 4683
16, 215200000, 4884
17, 217200000, 5085
18, 221200000, 4844
19, 230200000, 5482
20, 231200000, 5085
1, 232200000, 4844
2, 237200000, 4844
3, 245200000, 4844
4, 251200000, 18482
5, 259200000, 5482
6, 263200000, 5482
7, 265200000, 5482
8, 270200000, 5884
9, 275200000, 5085
10, 277200000, 5482
11, 295200000, 4844
12, 296200000, 3683
13, 305200000, 4482
14, 309200000, 5085
15, 310200000, 3884
16, 315200000, 5085
17, 317200000, 61482
18, 321200000, 4844
19, 330200000, 4844
20, 331200000, 4844
1, 332200000, 4844
2, 337200000, 6683
3, 345200000, 5884
4, 351200000, 4844
5, 359200000, 4884
6, 363200000, 5085
7, 365200000, 4844
8, 370200000, 4844
9, 375200000, 5482
10, 377200000, 3643
11, 395200000, 70331
12, 396200000, 4482
13, 405200000, 3643
14, 409200000, 5085
15, 410200000, 3884
16, 415200000, 4844
17, 417200000, 5085
18, 421200000, 4884
20, 431200000, 4844
1, 432200000, 4844
2, 437200000, 4884
3, 445200000, 68220
4, 451200000, 60707
5, 459200000, 5482
6, 463200000, 4844
7, 465200000, 5683
8, 470200000, 4844
9, 475200000, 6683
10, 477200000, 3683
11, 495200000, 4844
12, 496200000, 3643
13, 505200000, 3643
14, 509200000, 5683
15, 510200000, 3643
16, 515200000, 5482
17, 517200000, 5085
18, 521200000, 18482
19, 530200000, 4844
20, 531200000, 5683
1, 532200000, 4844
2, 537200000, 4844
3, 545200000, 6683
4, 551200000, 5085
5, 559200000, 4844
6, 563200000, 5085
7, 565200000, 5884
8, 570200000, 5884
9, 575200000, 4844
10, 577200000, 3643
11, 595200000, 5085
12, 596200000, 3643
13, 605200000, 4683
14, 609200000, 25164
15, 610200000, 3643
17, 617200000, 6482
18, 621200000, 4844
19, 630200000, 4884
20, 631200000, 4844
1, 632200000, 56092
2, 637200000, 69193
3, 645200000, 4844
4, 651200000, 4844
5, 659200000, 6683
6, 663200000, 4844
7, 665200000, 5085
8, 670200000, 4844
9, 675200000, 5683
10, 677200000, 66838
11, 695200000, 4844
12, 696200000, 3643
13, 705200000, 3643
14, 709200000, 4844
15, 710200000, 52718
16, 715200000, 4844
17, 717200000, 4844
18, 721200000, 4844
19, 730200000, 4884
20, 731200000, 62335
1, 732200000, 4844
2, 737200000, 4844
3, 745200000, 4844
4, 751200000, 5683
6, 763200000, 4844
7, 765200000, 4844
8, 770200000, 4844
9, 775200000, 5884
10, 777200000, 3643
11, 795200000, 5884
12, 796200000, 4683
13, 805200000, 45894
