1, 2, 1034000000, 3643, 6085
1, 3, 1036000000, 3643, 6085
1, 4, 1038000000, 3643, 4884
1, 5, 1041000000, 3643, 6085
1, 6, 1042000000, 3643, 6085
1, 7, 1047000000, 3643, 6085
1, 8, 1049000000, 3643, 6085
1, 9, 1054000000, 3643, 6085
1, 10, 1059000000, 3643, 6085
1, 11, 1063000000, 3643, 6085
1, 12, 1066000000, 3643, 6085
1, 13, 1075000000, 3643, 6085
1, 14, 1091000000, 3643, 6085
1, 15, 1092000000, 3643, 6085
1, 16, 1096000000, 3643, 6085
1, 17, 1099000000, 3643, 6085
1, 18, 1100000000, 3643, 4884
1, 19, 1103000000, 3643, 6085
1, 20, 1104000000, 3643, 6085
2, 3, 1105000000, 4844, 6085
2, 4, 1108000000, 4844, 4884
2, 5, 1109000000, 4844, 6085
2, 6, 1111000000, 4844, 6085
2, 7, 1113000000, 4844, 6085
2, 8, 1115000000, 4844, 6085
2, 9, 1120000000, 4844, 6085
2, 10, 1125000000, 4844, 6085
2, 11, 1134000000, 4844, 6085
2, 12, 1152000000, 4844, 6085
2, 13, 1161000000, 4844, 6085
2, 14, 1164000000, 4844, 6085
2, 15, 1176000000, 4844, 6085
2, 16, 1185000000, 4844, 6085
2, 17, 1189000000, 4844, 6085
2, 18, 1192000000, 4844, 4884
2, 19, 1198000000, 4844, 6085
2, 20, 1199000000, 4844, 6085
3, 4, 1200000000, 4844, 4884
3, 5, 1209000000, 4844, 6085
3, 6, 1212000000, 4844, 6085
3, 7, 1217000000, 4844, 6085
3, 8, 1224000000, 4844, 6085
3, 9, 1226000000, 4844, 6085
3, 10, 1233000000, 4844, 6085
3, 11, 1238000000, 4844, 6085
3, 12, 1245000000, 4844, 6085
3, 13, 1253000000, 4844, 6085
3, 14, 1257000000, 4844, 6085
3, 15, 1261000000, 4844, 6085
3, 16, 1262000000, 4844, 6085
3, 17, 1274000000, 4844, 6085
3, 18, 1278000000, 4844, 4884
3, 19, 1282000000, 4844, 6085
3, 20, 1284000000, 4844, 6085
4, 5, 1289000000, 3643, 6085
4, 6, 1290000000, 3643, 6085
4, 7, 1291000000, 3643, 6085
4, 8, 1295000000, 3643, 6085
4, 9, 1299000000, 3643, 6085
4, 10, 1310000000, 3643, 6085
4, 11, 1311000000, 3643, 6085
4, 12, 1318000000, 3643, 6085
4, 13, 1321000000, 3643, 6085
4, 14, 1337000000, 3643, 6085
4, 15, 1351000000, 3643, 6085
4, 16, 1356000000, 3643, 6085
4, 17, 1362000000, 3643, 6085
4, 18, 1363000000, 3643, 4884
4, 19, 1364000000, 3643, 6085
4, 20, 1373000000, 3643, 6085
5, 6, 1388000000, 4844, 6085
5, 7, 1391000000, 4844, 6085
5, 8, 1393000000, 4844, 6085
5, 9, 1395000000, 4844, 6085
5, 10, 1400000000, 4844, 6085
5, 11, 1402000000, 4844, 6085
5, 12, 1405000000, 4844, 6085
5, 13, 1410000000, 4844, 6085
5, 14, 1419000000, 4844, 6085
5, 15, 1421000000, 4844, 6085
5, 16, 1425000000, 4844, 6085
5, 17, 1431000000, 4844, 6085
5, 18, 1441000000, 4844, 4884
5, 19, 1444000000, 4844, 6085
5, 20, 1451000000, 4844, 6085
6, 7, 1462000000, 4844, 6085
6, 8, 1464000000, 4844, 6085
6, 9, 1476000000, 4844, 6085
6, 10, 1485000000, 4844, 6085
6, 11, 1487000000, 4844, 6085
6, 12, 1490000000, 4844, 6085
6, 13, 1496000000, 4844, 6085
6, 14, 1498000000, 4844, 6085
6, 15, 1501000000, 4844, 6085
6, 16, 1505000000, 4844, 6085
6, 17, 1509000000, 4844, 6085
6, 18, 1512000000, 4844, 4884
6, 19, 1518000000, 4844, 6085
6, 20, 1521000000, 4844, 6085
7, 8, 1522000000, 4844, 6085
7, 9, 1526000000, 4844, 6085
7, 10, 1529000000, 4844, 6085
7, 11, 1532000000, 4844, 6085
7, 12, 1534000000, 4844, 6085
7, 13, 1536000000, 4844, 6085
7, 14, 1540000000, 4844, 6085
7, 15, 1546000000, 4844, 6085
7, 16, 1555000000, 4844, 6085
7, 17, 1567000000, 4844, 6085
7, 18, 1591000000, 4844, 4884
7, 19, 1592000000, 4844, 6085
7, 20, 1594000000, 4844, 6085
8, 9, 1597000000, 4844, 6085
8, 10, 1599000000, 4844, 6085
8, 11, 1608000000, 4844, 6085
8, 12, 1611000000, 4844, 6085
8, 13, 1615000000, 4844, 6085
8, 14, 1620000000, 4844, 6085
8, 15, 1622000000, 4844, 6085
8, 16, 1627000000, 4844, 6085
8, 17, 1628000000, 4844, 6085
8, 18, 1666000000, 4844, 4884
8, 19, 1671000000, 4844, 6085
8, 20, 1688000000, 4844, 6085
9, 10, 1698000000, 4844, 6085
9, 11, 1711000000, 4844, 6085
9, 12, 1712000000, 4844, 6085
9, 13, 1718000000, 4844, 6085
9, 14, 1719000000, 4844, 6085
9, 15, 1735000000, 4844, 6085
9, 16, 1737000000, 4844, 6085
9, 17, 1738000000, 4844, 6085
9, 18, 1749000000, 4844, 4884
9, 19, 1751000000, 4844, 6085
9, 20, 1756000000, 4844, 6085
10, 11, 1761000000, 4844, 6085
10, 12, 1763000000, 4844, 6085
10, 13, 1766000000, 4844, 6085
10, 14, 1771000000, 4844, 6085
10, 15, 1782000000, 4844, 6085
10, 16, 1787000000, 4844, 6085
10, 17, 1788000000, 4844, 6085
10, 18, 1790000000, 4844, 4884
10, 19, 1791000000, 4844, 6085
10, 20, 1792000000, 4844, 6085
11, 12, 1802000000, 4844, 6085
11, 13, 1810000000, 4844, 6085
11, 14, 1813000000, 4844, 6085
11, 15, 1816000000, 4844, 6085
11, 16, 1824000000, 4844, 6085
11, 17, 1828000000, 4844, 6085
11, 18, 1831000000, 4844, 4884
11, 19, 1833000000, 4844, 6085
11, 20, 1834000000, 4844, 6085
12, 13, 1839000000, 4844, 6085
12, 14, 1840000000, 4844, 6085
12, 15, 1842000000, 4844, 6085
