4, 15, 1361200000, 4844, 5482
4, 16, 1363200000, 5683, 6085
4, 17, 1371200000, 4844, 6085
4, 18, 1378200000, 5482, 50568
4, 19, 1383200000, 5884, 6884
4, 20, 1386200000, 18482, 6085
5, 6, 1388200000, 4844, 6085
5, 7, 1389200000, 25967, 6085
5, 8, 1410200000, 5482, 6085
5, 9, 1412200000, 5884, 6085
5, 10, 1425200000, 5482, 4884
5, 11, 1429200000, 4844, 6085
5, 12, 1435200000, 5884, 5125
5, 13, 1445200000, 4844, 6482
5, 14, 1446200000, 4884, 6085
5, 15, 1447200000, 4884, 5482
5, 16, 1451200000, 6482, 6085
5, 17, 1466200000, 26222, 6085
5, 18, 1467200000, 5884, 6683
5, 19, 1471200000, 16006, 18488
5, 20, 1479200000, 4844, 6085
6, 7, 1482200000, 4844, 6683
6, 8, 1486200000, 18884, 19581
6, 9, 1491200000, 4844, 6085
6, 10, 1494200000, 29855, 30482
6, 11, 1495200000, 5085, 7482
6, 12, 1504200000, 5683, 5125
6, 13, 1511200000, 4844, 37974
6, 14, 1524200000, 5683, 6884
6, 15, 1526200000, 4844, 5683
6, 16, 1527200000, 5482, 6085
6, 17, 1531200000, 5482, 6683
6, 18, 1537200000, 5884, 6085
6, 19, 1542200000, 4844, 6482
6, 20, 1554200000, 5482, 7567
7, 8, 1557200000, 4844, 6085
7, 10, 1573200000, 38071, 5683
7, 11, 1576200000, 4844, 6085
7, 12, 1583200000, 5683, 4884
7, 13, 1590200000, 33438, 4884
7, 14, 1593200000, 4844, 30783
7, 15, 1601200000, 5884, 4884
7, 16, 1603200000, 4844, 6085
7, 17, 1613200000, 4844, 6085
7, 18, 1614200000, 4844, 72748
7, 19, 1616200000, 6683, 7125
7, 20, 1619200000, 4844, 6085
8, 9, 1621200000, 4844, 6085
8, 10, 1624200000, 4844, 5683
8, 11, 1627200000, 45734, 6085
8, 12, 1629200000, 5482, 5482
8, 13, 1637200000, 4844, 4884
8, 14, 1647200000, 4844, 6683
8, 15, 1652200000, 5482, 5125
8, 16, 1657200000, 5085, 6326
8, 17, 1658200000, 19493, 6482
8, 18, 1660200000, 4844, 6085
8, 20, 1680200000, 31777, 6085
9, 10, 1681200000, 4844, 5482
9, 11, 1683200000, 5683, 6085
9, 12, 1691200000, 4844, 4884
9, 14, 1695200000, 4844, 6085
9, 15, 1697200000, 5085, 5125
9, 16, 1713200000, 5085, 6326
9, 17, 1719200000, 4844, 6085
9, 18, 1729200000, 4844, 7683
9, 19, 1731200000, 4844, 6884
9, 20, 1732200000, 40497, 41738
10, 11, 1735200000, 52482, 6085
10, 12, 1737200000, 5482, 5482
10, 13, 1739200000, 43167, 45482
10, 14, 1750200000, 68889, 6085
10, 15, 1751200000, 9579, 5482
10, 16, 1752200000, 4683, 6884
10, 17, 1766200000, 70226, 6884
10, 18, 1769200000, 3683, 6085
10, 19, 1785200000, 5482, 6884
10, 20, 1789200000, 3643, 6085
11, 12, 1790200000, 5085, 7482
11, 13, 1795200000, 4884, 6165
11, 14, 1808200000, 4884, 30482
11, 15, 1823200000, 5683, 60872
11, 16, 1830200000, 5683, 6085
11, 17, 1841200000, 4844, 6085
11, 18, 1842200000, 5482, 6085
11, 19, 1845200000, 5884, 6085
11, 20, 1847200000, 5085, 7482
12, 13, 1849200000, 3884, 5125
12, 14, 1850200000, 3884, 6482
12, 15, 1867200000, 3884, 5125
12, 17, 1872200000, 3643, 6085
12, 18, 1876200000, 3643, 7482
12, 19, 1887200000, 51718, 6884
12, 20, 1891200000, 3643, 6085
13, 14, 1893200000, 3884, 6326
13, 15, 1899200000, 4482, 4884
13, 16, 1912200000, 90502, 6482
13, 17, 1915200000, 48545, 6085
13, 18, 1916200000, 23481, 27482
13, 19, 1918200000, 3643, 6085
13, 20, 1919200000, 3683, 6683
14, 15, 1920200000, 4844, 18222
14, 16, 1928200000, 5482, 6326
14, 17, 1934200000, 4844, 6085
14, 18, 1948200000, 91482, 48082
14, 19, 1951200000, 17858, 19683
14, 20, 1953200000, 58946, 60884
15, 16, 1964200000, 3683, 7482
15, 17, 1976200000, 4482, 6085
15, 18, 1979200000, 4683, 6085
15, 19, 1984200000, 59482, 6085
15, 20, 1989200000, 3643, 31971
16, 17, 1997200000, 4884, 6125
16, 18, 1998200000, 5884, 57362
16, 19, 2001200000, 4884, 6085
17, 18, 2009200000, 5884, 6326
17, 19, 2015200000, 4844, 6683
17, 20, 2017200000, 71289, 72530
18, 19, 2021200000, 5884, 7482
18, 20, 2026200000, 4844, 6085
19, 20, 2028200000, 4844, 6884
1, 2, 2033200000, 5085, 6884
1, 3, 2035200000, 4844, 6085
1, 4, 2036200000, 25039, 70077
1, 5, 2040200000, 4844, 6085
1, 6, 2045200000, 4844, 6085
1, 7, 2047200000, 4844, 6884
1, 8, 2052200000, 5683, 6884
1, 9, 2055200000, 6482, 7125
1, 10, 2084200000, 5884, 6482
1, 11, 2095200000, 5482, 6683
1, 12, 2102200000, 4844, 4884
1, 13, 2114200000, 5482, 4884
1, 14, 2120200000, 5884, 6085
1, 15, 2122200000, 4844, 5482
1, 16, 2134200000, 5482, 6085
1, 17, 2152200000, 39618, 40859
1, 18, 2154200000, 7169, 33635
1, 19, 2157200000, 4884, 6683
1, 20, 2177200000, 4844, 6482
2, 3, 2190200000, 30482, 54733
2, 4, 2203200000, 5683, 6085
2, 7, 2206200000, 18416, 6085
2, 8, 2213200000, 5884, 6085
2, 9, 2214200000, 4884, 6085
2, 10, 2216200000, 81733, 5683
2, 11, 2218200000, 4884, 6482
2, 12, 2219200000, 5683, 30462
2, 13, 2220200000, 6482, 5125
2, 14, 2229200000, 7482, 70482
2, 15, 2231200000, 5884, 4884
2, 16, 2235200000, 5884, 6326
2, 17, 2243200000, 5884, 6482
2, 18, 2257200000, 12471, 6085
2, 19, 2258200000, 4844, 6085
2, 20, 2259200000, 49482, 6085
3, 4, 2265200000, 4844, 6085
3, 5, 2266200000, 5683, 6085
3, 6, 2271200000, 4844, 6482
3, 7, 2273200000, 4844, 6085
3, 8, 2277200000, 4844, 7482
3, 9, 2280200000, 5482, 6085
3, 10, 2283200000, 4844, 5482
3, 11, 2287200000, 5683, 6326
3, 12, 2289200000, 4884, 5683
3, 13, 2296200000, 4884, 4884
3, 14, 2297200000, 5085, 6326
3, 15, 2299200000, 4844, 4884
3, 16, 2306200000, 4844, 6085
3, 17, 2308200000, 5085, 6326
3, 18, 2313200000, 4844, 6085
3, 19, 2318200000, 4844, 6085
3, 20, 2323200000, 4844, 6085
4, 6, 2326200000, 4844, 6085
4, 7, 2330200000, 5683, 6085
4, 8, 2339200000, 5482, 6683
4, 9, 2342200000, 6683, 7482
4, 10, 2345200000, 6482, 6482
4, 11, 2349200000, 4844, 6085
4, 12, 2351200000, 5085, 5125
4, 13, 2355200000, 6683, 4884
4, 15, 2361200000, 4844, 4884
4, 16, 2363200000, 4844, 6085
4, 17, 2371200000, 5085, 6683
4, 18, 2378200000, 5884, 7482
4, 20, 2386200000, 63167, 6085
5, 6, 2388200000, 5085, 6482
5, 7, 2389200000, 4844, 6482
5, 8, 2410200000, 4844, 6085
5, 9, 2412200000, 5683, 6085
5, 10, 2425200000, 4844, 19420
5, 11, 2429200000, 54884, 55604
5, 12, 2435200000, 69041, 4884
5, 13, 2445200000, 5884, 5683
5, 14, 2446200000, 54365, 6085
5, 15, 2447200000, 60109, 5683
5, 17, 2466200000, 5683, 52669
5, 18, 2467200000, 4844, 6085
5, 19, 2471200000, 4844, 7482
5, 20, 2479200000, 5884, 6085
6, 8, 2486200000, 5683, 6085
6, 9, 2491200000, 5085, 6326
6, 11, 2495200000, 4844, 6085
6, 12, 2504200000, 20424, 4884
6, 13, 2511200000, 4844, 67838
6, 14, 2524200000, 5482, 6683
6, 15, 2526200000, 4844, 4884
6, 16, 2527200000, 5085, 6326
6, 17, 2531200000, 5085, 63482
6, 18, 2537200000, 6482, 6085
6, 20, 2554200000, 5884, 7125
7, 8, 2557200000, 4884, 6085
7, 9, 2571200000, 4844, 6085
7, 10, 2573200000, 4844, 4884
7, 11, 2576200000, 4884, 6085
7, 12, 2583200000, 4844, 5683
7, 13, 2590200000, 6482, 4884
7, 14, 2593200000, 4884, 6085
7, 15, 2601200000, 6683, 4884
7, 16, 2603200000, 4844, 6085
7, 19, 2616200000, 5085, 7567
7, 20, 2619200000, 4844, 6085
8, 9, 2621200000, 4844, 6683
8, 10, 2624200000, 5884, 4884
8, 11, 2627200000, 5884, 7125
8, 12, 2629200000, 4844, 4884
8, 13, 2637200000, 4844, 5482
8, 14, 2647200000, 7543, 6326
8, 15, 2652200000, 4884, 5683
8, 18, 2660200000, 5085, 6482
8, 20, 2680200000, 5884, 6683
9, 10, 2681200000, 4884, 53401
9, 11, 2683200000, 4844, 6085
9, 12, 2691200000, 5683, 4884
9, 13, 2694200000, 4844, 5482
9, 14, 2695200000, 4844, 6884
9, 15, 2697200000, 4844, 5482
9, 16, 2713200000, 4844, 6085
9, 17, 2719200000, 4884, 6125
9, 18, 2729200000, 5482, 7482
9, 19, 2731200000, 52196, 6085
9, 20, 2732200000, 72482, 72589
10, 11, 2735200000, 3884, 6326
10, 12, 2737200000, 3643, 31751
10, 14, 2750200000, 33362, 6085
10, 15, 2751200000, 3643, 5482
10, 16, 2752200000, 4683, 6884
10, 17, 2766200000, 22441, 50322
10, 18, 2769200000, 4482, 6085
10, 19, 2785200000, 67482, 6326
10, 20, 2789200000, 4482, 6085
11, 12, 2790200000, 21482, 6125
11, 13, 2795200000, 4844, 27902
11, 14, 2808200000, 4844, 38254
11, 15, 2823200000, 6683, 5482
11, 16, 2830200000, 5884, 6326
11, 17, 2841200000, 66683, 6326
11, 18, 2842200000, 5085, 6326
11, 19, 2845200000, 4844, 69540
11, 20, 2847200000, 4844, 6085
12, 13, 2849200000, 3643, 5482
12, 14, 2850200000, 3643, 7683
12, 15, 2867200000, 3683, 4884
12, 16, 2868200000, 17482, 19300
12, 17, 2872200000, 48139, 6085
12, 18, 2876200000, 27895, 7482
12, 19, 2887200000, 4482, 7482
12, 20, 2891200000, 64482, 6085
13, 14, 2893200000, 49480, 118016
13, 15, 2899200000, 3884, 5125
13, 16, 2912200000, 42801, 6085
13, 17, 2915200000, 3643, 16482
13, 18, 2916200000, 3884, 6326
13, 19, 2918200000, 3643, 11704
13, 20, 2919200000, 4683, 6085
14, 15, 2920200000, 4844, 4884
14, 16, 2928200000, 5085, 6326
14, 17, 2934200000, 5085, 7482
14, 18, 2948200000, 4844, 6085
14, 19, 2951200000, 4844, 6085
14, 20, 2953200000, 4844, 6884
15, 16, 2964200000, 55470, 54018
15, 17, 2976200000, 4683, 6884
15, 19, 2984200000, 3643, 6085
15, 20, 2989200000, 3683, 6085
16, 17, 2997200000, 5085, 6326
16, 18, 2998200000, 4844, 93956
16, 19, 3001200000, 5085, 6326
16, 20, 3004200000, 5683, 6085
17, 18, 3009200000, 4844, 6482
17, 19, 3015200000, 32683, 33559
17, 20, 3017200000, 5482, 6085
18, 19, 3021200000, 4844, 6884
18, 20, 3026200000, 4884, 6085
19, 20, 3028200000, 30482, 7683
1, 2, 3033200000, 4844, 6085
1, 3, 3035200000, 8892, 52850
1, 4, 3036200000, 5683, 6482
1, 5, 3040200000, 4844, 6085
1, 6, 3045200000, 66564, 57683
1, 7, 3047200000, 4844, 6085
1, 8, 3052200000, 5085, 6326
1, 9, 3055200000, 4884, 6683
1, 10, 3084200000, 5683, 5482
1, 11, 3095200000, 39482, 40548
1, 12, 3102200000, 4844, 5683
1, 13, 3114200000, 4844, 4884
1, 14, 3120200000, 5683, 37772
1, 15, 3122200000, 80482, 80683
1, 16, 3134200000, 5482, 7482
1, 17, 3152200000, 5683, 6085
1, 18, 3154200000, 4844, 6085
1, 19, 3157200000, 4844, 6085
1, 20, 3177200000, 5884, 7125
2, 3, 3190200000, 5884, 7125
2, 5, 3204200000, 5085, 6482
2, 6, 3205200000, 4884, 6085
2, 7, 3206200000, 4844, 6884
2, 8, 3213200000, 40442, 6085
2, 9, 3214200000, 5482, 6085
2, 10, 3216200000, 4844, 5683
2, 11, 3218200000, 7482, 6884
2, 12, 3219200000, 4844, 5482
2, 13, 3220200000, 33482, 32117
2, 14, 3229200000, 4844, 6085
2, 16, 3235200000, 6482, 6085
2, 18, 3257200000, 5884, 6683
2, 19, 3258200000, 67802, 6085
2, 20, 3259200000, 4844, 6085
3, 4, 3265200000, 4844, 34808
3, 5, 3266200000, 4844, 6085
3, 6, 3271200000, 4844, 6482
3, 8, 3277200000, 5884, 6482
3, 9, 3280200000, 5482, 6085
3, 11, 3287200000, 5683, 6085
3, 12, 3289200000, 5683, 15482
3, 13, 3296200000, 7482, 5482
3, 14, 3297200000, 6482, 8366
3, 15, 3299200000, 5884, 4884
3, 16, 3306200000, 4844, 6085
3, 17, 3308200000, 5085, 62030
3, 18, 3313200000, 4844, 6884
3, 19, 3318200000, 4884, 6085
3, 20, 3323200000, 5683, 6326
4, 5, 3324200000, 5884, 6884
4, 6, 3326200000, 4844, 6085
4, 7, 3330200000, 5482, 51469
4, 9, 3342200000, 5884, 6683
4, 10, 3345200000, 4844, 4884
4, 11, 3349200000, 4844, 6085
4, 12, 3351200000, 4844, 5482
4, 13, 3355200000, 4844, 5683
4, 14, 3359200000, 5085, 7567
4, 15, 3361200000, 5482, 4884
4, 16, 3363200000, 5884, 6085
4, 17, 3371200000, 50951, 14230
4, 18, 3378200000, 5085, 6884
4, 19, 3383200000, 5085, 6326
4, 20, 3386200000, 25683, 6085
5, 7, 3389200000, 4884, 7482
5, 8, 3410200000, 4884, 6085
5, 9, 3412200000, 4844, 6085
5, 10, 3425200000, 32876, 4884
5, 11, 3429200000, 56617, 6085
5, 12, 3435200000, 5884, 5683
5, 13, 3445200000, 67884, 68454
5, 14, 3446200000, 5884, 6085
5, 15, 3447200000, 4844, 4884
5, 17, 3466200000, 4844, 6085
5, 18, 3467200000, 6482, 6085
5, 19, 3471200000, 4844, 6482
5, 20, 3479200000, 4844, 6085
6, 7, 3482200000, 5085, 6884
6, 8, 3486200000, 4844, 6085
6, 9, 3491200000, 4844, 6085
6, 11, 3495200000, 4844, 6085
6, 12, 3504200000, 4844, 4884
6, 13, 3511200000, 4844, 5482
6, 14, 3524200000, 4844, 6085
6, 15, 3526200000, 6683, 4884
6, 16, 3527200000, 5884, 7125
6, 17, 3531200000, 4844, 6482
6, 18, 3537200000, 54490, 55731
6, 19, 3542200000, 46613, 70510
6, 20, 3554200000, 11748, 6085
7, 8, 3557200000, 4844, 27931
7, 9, 3571200000, 5884, 6326
7, 10, 3573200000, 4844, 72482
7, 11, 3576200000, 4884, 6085
7, 12, 3583200000, 5085, 63081
7, 13, 3590200000, 4844, 5683
7, 15, 3601200000, 5884, 4884
7, 16, 3603200000, 5482, 6085
7, 17, 3613200000, 22513, 6482
7, 18, 3614200000, 6683, 6884
7, 19, 3616200000, 5884, 8482
7, 20, 3619200000, 5683, 6085
8, 9, 3621200000, 5085, 6326
8, 10, 3624200000, 4844, 4884
8, 11, 3627200000, 4844, 8482
8, 12, 3629200000, 4844, 25762
8, 13, 3637200000, 4844, 4884
8, 14, 3647200000, 51357, 54482
8, 16, 3657200000, 5482, 6326
8, 17, 3658200000, 5085, 6326
8, 18, 3660200000, 4844, 7326
8, 19, 3678200000, 4884, 6482
8, 20, 3680200000, 5482, 6085
9, 10, 3681200000, 49786, 4884
9, 11, 3683200000, 4844, 6085
9, 12, 3691200000, 4844, 4884
9, 13, 3694200000, 4844, 5482
9, 14, 3695200000, 5884, 6683
9, 15, 3697200000, 4844, 5683
9, 16, 3713200000, 5683, 6125
9, 17, 3719200000, 4844, 6085
9, 18, 3729200000, 4844, 119153
9, 19, 3731200000, 4844, 44482
9, 20, 3732200000, 4844, 6085
10, 11, 3735200000, 3643, 6085
10, 12, 3737200000, 3643, 4884
10, 13, 3739200000, 4683, 4884
10, 14, 3750200000, 3683, 6085
10, 15, 3751200000, 3643, 4884
10, 16, 3752200000, 3643, 6085
10, 17, 3766200000, 66180, 61149
10, 18, 3769200000, 4482, 50271
10, 19, 3785200000, 32880, 6085
10, 20, 3789200000, 3643, 6085
11, 12, 3790200000, 4844, 4884
11, 13, 3795200000, 4884, 6482
11, 14, 3808200000, 4844, 6085
11, 15, 3823200000, 4884, 5482
11, 16, 3830200000, 9780, 6326
11, 17, 3841200000, 64688, 6482
11, 18, 3842200000, 4884, 6683
11, 19, 3845200000, 5683, 6482
11, 20, 3847200000, 5884, 6085
12, 13, 3849200000, 3643, 5482
12, 14, 3850200000, 4482, 6884
12, 15, 3867200000, 4482, 5683
12, 16, 3868200000, 3884, 6326
12, 17, 3872200000, 4482, 7482
12, 18, 3876200000, 3643, 7326
12, 19, 3887200000, 3643, 51806
12, 20, 3891200000, 3643, 6085
13, 14, 3893200000, 3643, 37049
13, 15, 3899200000, 3643, 5482
13, 16, 3912200000, 3643, 6085
13, 17, 3915200000, 3884, 7482
13, 18, 3916200000, 4482, 6085
13, 19, 3918200000, 4482, 19482
13, 20, 3919200000, 12395, 6884
14, 15, 3920200000, 4844, 5683
14, 16, 3928200000, 4844, 6482
14, 17, 3934200000, 43962, 6683
14, 18, 3948200000, 5482, 6482
14, 19, 3951200000, 4844, 8482
15, 17, 3976200000, 3643, 6085
15, 18, 3979200000, 3683, 46133
15, 19, 3984200000, 3643, 6085
15, 20, 3989200000, 3683, 6683
16, 17, 3997200000, 4844, 6085
16, 18, 3998200000, 4844, 27409
16, 19, 4001200000, 36897, 38884
16, 20, 4004200000, 4844, 6085
17, 18, 4009200000, 4844, 6482
17, 19, 4015200000, 6482, 65683
17, 20, 4017200000, 4844, 6085
18, 19, 4021200000, 4884, 59482
18, 20, 4026200000, 17291, 6085
19, 20, 4028200000, 4844, 6085
1, 2, 4033200000, 56092, 7482
1, 3, 4035200000, 5884, 6482
1, 4, 4036200000, 4844, 7683
1, 5, 4040200000, 47657, 6085
1, 6, 4045200000, 4844, 6085
1, 7, 4047200000, 4844, 6884
1, 8, 4052200000, 4844, 6482
1, 9, 4055200000, 4844, 30542
1, 10, 4084200000, 5884, 5482
1, 11, 4095200000, 5085, 6326
1, 12, 4102200000, 4844, 4884
1, 13, 4114200000, 4844, 4884
1, 14, 4120200000, 4844, 6085
1, 15, 4122200000, 5482, 5482
1, 16, 4134200000, 52718, 6085
1, 17, 4152200000, 5884, 7125
1, 18, 4154200000, 4844, 6085
1, 19, 4157200000, 5482, 6085
1, 20, 4177200000, 5683, 6326
2, 3, 4190200000, 5884, 7125
2, 4, 4203200000, 5482, 6085
2, 5, 4204200000, 5085, 6326
2, 6, 4205200000, 65912, 6085
2, 7, 4206200000, 17482, 18135
2, 9, 4214200000, 4884, 6085
2, 10, 4216200000, 4844, 4884
2, 11, 4218200000, 39482, 7683
2, 12, 4219200000, 4844, 4884
2, 13, 4220200000, 9017, 4884
2, 14, 4229200000, 4844, 6683
2, 15, 4231200000, 17858, 17898
2, 16, 4235200000, 63648, 65683
2, 17, 4243200000, 5482, 6085
2, 18, 4257200000, 4844, 6085
2, 20, 4259200000, 6482, 6683
3, 4, 4265200000, 4884, 6125
3, 5, 4266200000, 68880, 28482
3, 6, 4271200000, 5482, 6085
3, 7, 4273200000, 8575, 6482
3, 8, 4277200000, 5683, 52607
3, 9, 4280200000, 6482, 60908
3, 10, 4283200000, 5482, 4884
3, 11, 4287200000, 5085, 6326
3, 12, 4289200000, 42074, 4884
3, 13, 4296200000, 5884, 4884
3, 14, 4297200000, 4844, 6482
3, 15, 4299200000, 51232, 5125
3, 16, 4306200000, 4844, 6085
3, 17, 4308200000, 5085, 7482
3, 18, 4313200000, 4844, 10298
3, 19, 4318200000, 4844, 6683
3, 20, 4323200000, 9615, 6085
4, 5, 4324200000, 5884, 6085
4, 6, 4326200000, 5884, 76482
4, 7, 4330200000, 4884, 6085
4, 8, 4339200000, 5085, 6326
4, 9, 4342200000, 5482, 6683
4, 10, 4345200000, 5085, 5125
4, 11, 4349200000, 5884, 6085
4, 12, 4351200000, 5482, 56737
4, 13, 4355200000, 4884, 4884
4, 14, 4359200000, 6683, 7125
4, 16, 4363200000, 5683, 6085
4, 17, 4371200000, 4844, 6884
4, 18, 4378200000, 4844, 6085
4, 19, 4383200000, 4844, 6683
4, 20, 4386200000, 62599, 6683
5, 6, 4388200000, 5884, 6085
5, 7, 4389200000, 4844, 6085
5, 8, 4410200000, 5482, 6085
5, 9, 4412200000, 5482, 6085
5, 10, 4425200000, 4884, 18528
5, 11, 4429200000, 6683, 6085
5, 12, 4435200000, 5683, 36813
5, 13, 4445200000, 4844, 4884
5, 14, 4446200000, 4844, 57735
5, 15, 4447200000, 4844, 4884
5, 16, 4451200000, 49746, 6085
5, 17, 4466200000, 5085, 6683
5, 18, 4467200000, 5884, 6085
5, 19, 4471200000, 6482, 81151
5, 20, 4479200000, 5085, 6683
6, 7, 4482200000, 4844, 6482
6, 8, 4486200000, 4844, 6085
6, 9, 4491200000, 5683, 6683
6, 10, 4494200000, 4844, 5683
6, 11, 4495200000, 19482, 20683
6, 12, 4504200000, 4844, 4884
6, 13, 4511200000, 4884, 5683
6, 14, 4524200000, 5884, 6085
6, 15, 4526200000, 6482, 5683
6, 16, 4527200000, 4844, 6085
6, 17, 4531200000, 46134, 7683
6, 18, 4537200000, 4844, 85309
6, 19, 4542200000, 5683, 23629
6, 20, 4554200000, 4844, 7482
7, 8, 4557200000, 4844, 6683
7, 9, 4571200000, 5884, 6085
7, 10, 4573200000, 5683, 5482
7, 11, 4576200000, 5884, 6482
7, 12, 4583200000, 26482, 5482
7, 13, 4590200000, 4884, 4884
7, 14, 4593200000, 18482, 65683
7, 15, 4601200000, 17291, 6482
7, 16, 4603200000, 35527, 6085
7, 18, 4614200000, 5085, 6326
7, 19, 4616200000, 45006, 7366
7, 20, 4619200000, 4844, 6683
8, 9, 4621200000, 5085, 6326
8, 10, 4624200000, 42922, 42962
8, 11, 4627200000, 4844, 6085
8, 12, 4629200000, 11110, 11150
8, 13, 4637200000, 28267, 4884
8, 14, 4647200000, 4844, 6085
8, 15, 4652200000, 54683, 55482
8, 16, 4657200000, 5085, 6326
8, 17, 4658200000, 4844, 6085
8, 18, 4660200000, 4884, 6125
8, 19, 4678200000, 54405, 6884
8, 20, 4680200000, 42757, 6326
9, 10, 4681200000, 5683, 5683
9, 11, 4683200000, 4844, 33974
9, 12, 4691200000, 4844, 6384
9, 13, 4694200000, 5884, 4884
9, 14, 4695200000, 4844, 6085
9, 16, 4713200000, 5482, 7482
9, 17, 4719200000, 4844, 6482
9, 18, 4729200000, 17617, 19884
9, 19, 4731200000, 4844, 6683
9, 20, 4732200000, 15082, 17564
10, 11, 4735200000, 3643, 6085
10, 12, 4737200000, 3643, 4884
10, 13, 4739200000, 3643, 5482
10, 14, 4750200000, 4482, 6085
10, 16, 4752200000, 4683, 6884
10, 17, 4766200000, 15769, 6326
10, 18, 4769200000, 3643, 64081
10, 19, 4785200000, 4696, 7138
10, 20, 4789200000, 8550, 6085
11, 12, 4790200000, 5884, 5924
11, 13, 4795200000, 4844, 6125
11, 15, 4823200000, 5884, 4884
11, 16, 4830200000, 4844, 6683
11, 17, 4841200000, 4844, 6085
11, 18, 4842200000, 4844, 6085
11, 19, 4845200000, 5683, 49541
11, 20, 4847200000, 5085, 6683
12, 13, 4849200000, 4683, 5924
12, 14, 4850200000, 83067, 40208
12, 15, 4867200000, 37700, 5482
12, 16, 4868200000, 3643, 6085
12, 17, 4872200000, 3643, 6085
12, 18, 4876200000, 6261, 6482
12, 19, 4887200000, 4683, 6085
12, 20, 4891200000, 3643, 6683
13, 14, 4893200000, 3884, 6326
13, 15, 4899200000, 31956, 5482
13, 16, 4912200000, 4683, 6085
13, 17, 4915200000, 3643, 40884
13, 18, 4916200000, 3643, 6085
13, 19, 4918200000, 3884, 6326
13, 20, 4919200000, 3683, 32785
14, 15, 4920200000, 5085, 7169
14, 16, 4928200000, 5482, 6482
14, 17, 4934200000, 5482, 6683
14, 18, 4948200000, 4884, 6085
14, 19, 4951200000, 31683, 6482
15, 16, 4964200000, 3643, 6085
15, 17, 4976200000, 3643, 6683
15, 18, 4979200000, 3643, 6482
15, 19, 4984200000, 5482, 16765
15, 20, 4989200000, 3643, 6884
16, 17, 4997200000, 4844, 6085
16, 18, 4998200000, 4844, 6085
16, 20, 5004200000, 4844, 6085
17, 18, 5009200000, 4844, 6085
17, 19, 5015200000, 4884, 6085
17, 20, 5017200000, 27895, 8482
18, 19, 5021200000, 5085, 6326
18, 20, 5026200000, 4844, 6085
19, 20, 5028200000, 5884, 62836
1, 2, 5033200000, 5085, 6326
1, 3, 5035200000, 4844, 6085
1, 4, 5036200000, 4844, 6085
1, 5, 5040200000, 73363, 64166
1, 6, 5045200000, 5085, 7567
1, 7, 5047200000, 4844, 6085
1, 8, 5052200000, 4844, 10204
1, 10, 5084200000, 5085, 5125
1, 11, 5095200000, 45729, 6085
1, 12, 5102200000, 5085, 5125
1, 13, 5114200000, 4844, 5683
1, 15, 5122200000, 5482, 71482
1, 16, 5134200000, 4844, 6085
1, 17, 5152200000, 59693, 8177
1, 18, 5154200000, 50095, 51884
1, 19, 5157200000, 4884, 6085
1, 20, 5177200000, 4844, 6085
2, 3, 5190200000, 6482, 7482
2, 4, 5203200000, 25482, 26633
2, 5, 5204200000, 4844, 6085
2, 6, 5205200000, 36482, 36884
2, 8, 5213200000, 4884, 6085
2, 9, 5214200000, 5482, 6683
2, 10, 5216200000, 5482, 5125
2, 11, 5218200000, 5085, 6326
2, 12, 5219200000, 4884, 20665
