1, 2, 1039200000, 5482, 4884
1, 3, 1044200000, 4844, 6085
1, 4, 1045200000, 5683, 3683
1, 6, 1056200000, 4844, 6085
1, 7, 1097200000, 4844, 6482
1, 8, 1098200000, 5683, 3683
1, 9, 1101200000, 4844, 6085
1, 10, 1103200000, 4844, 6085
1, 11, 1106200000, 66794, 19482
1, 12, 1112200000, 4844, 6085
1, 13, 1120200000, 4844, 6482
1, 14, 1121200000, 4844, 6085
1, 16, 1123200000, 44869, 6085
1, 17, 1126200000, 4844, 4884
1, 18, 1141200000, 4844, 3683
1, 19, 1143200000, 5683, 6924
1, 20, 1145200000, 56610, 69007
2, 3, 1149200000, 4482, 6085
2, 4, 1153200000, 4683, 3683
2, 5, 1159200000, 37482, 39482
2, 6, 1161200000, 3643, 6085
2, 7, 1163200000, 3683, 6085
2, 8, 1169200000, 4683, 3683
2, 9, 1185200000, 3683, 6884
2, 10, 1188200000, 4683, 52011
2, 11, 1205200000, 3884, 6326
2, 12, 1206200000, 4482, 7482
2, 13, 1219200000, 3683, 6125
2, 14, 1221200000, 3643, 33233
2, 15, 1228200000, 47380, 6085
2, 16, 1232200000, 66694, 6482
2, 17, 1236200000, 3643, 4884
2, 18, 1243200000, 3643, 4482
2, 19, 1244200000, 4482, 6085
2, 20, 1250200000, 3643, 55847
3, 4, 1255200000, 4844, 3683
3, 5, 1258200000, 64007, 5683
3, 6, 1263200000, 4844, 6085
3, 7, 1265200000, 5085, 6326
3, 8, 1266200000, 4884, 3683
3, 9, 1267200000, 4844, 12482
3, 10, 1270200000, 4844, 7482
3, 11, 1271200000, 5884, 6884
3, 12, 1279200000, 4844, 24532
3, 13, 1280200000, 5884, 6326
3, 14, 1285200000, 4844, 6085
3, 15, 1294200000, 5884, 6085
3, 16, 1296200000, 5884, 10539
3, 17, 1300200000, 4844, 6482
3, 18, 1310200000, 5683, 3683
3, 19, 1326200000, 122043, 25108
3, 20, 1328200000, 20180, 6326
4, 5, 1335200000, 3482, 5683
4, 6, 1336200000, 2442, 6085
4, 7, 1338200000, 2683, 6326
4, 8, 1341200000, 3482, 3924
4, 10, 1347200000, 2482, 6085
4, 11, 1351200000, 55462, 83482
4, 12, 1355200000, 53580, 57223
4, 13, 1357200000, 2442, 6085
4, 14, 1361200000, 2442, 7482
4, 15, 1366200000, 60117, 6326
4, 16, 1376200000, 3482, 6085
4, 17, 1377200000, 2442, 4884
4, 18, 1381200000, 3482, 3683
4, 19, 1395200000, 2442, 6085
4, 20, 1400200000, 2442, 36527
5, 6, 1402200000, 26172, 6884
5, 7, 1406200000, 4683, 6085
5, 8, 1407200000, 3643, 3683
5, 9, 1408200000, 4482, 6085
5, 10, 1424200000, 16974, 6085
5, 11, 1425200000, 3643, 6085
5, 12, 1427200000, 24967, 6085
5, 13, 1442200000, 3884, 7482
5, 15, 1446200000, 4683, 6085
5, 16, 1451200000, 3643, 6683
5, 17, 1452200000, 3643, 4884
5, 18, 1458200000, 4683, 3683
5, 19, 1463200000, 3884, 6482
5, 20, 1464200000, 3643, 6085
6, 7, 1466200000, 5683, 6085
6, 8, 1481200000, 4884, 3683
6, 9, 1482200000, 37254, 6683
6, 10, 1494200000, 10482, 10884
6, 11, 1503200000, 5683, 6085
6, 12, 1509200000, 18657, 43556
6, 13, 1510200000, 4884, 6085
6, 14, 1511200000, 4844, 6683
6, 15, 1516200000, 9482, 7683
6, 16, 1523200000, 4844, 7683
6, 17, 1532200000, 5683, 4884
6, 18, 1535200000, 4844, 3683
6, 19, 1539200000, 4844, 6683
6, 20, 1546200000, 4884, 7683
7, 8, 1549200000, 48589, 3683
7, 9, 1571200000, 5683, 6683
7, 10, 1576200000, 5482, 6683
7, 14, 1591200000, 4884, 6125
7, 15, 1595200000, 5482, 6085
7, 16, 1600200000, 5884, 7683
7, 17, 1606200000, 18683, 17683
7, 18, 1607200000, 63482, 61282
7, 19, 1609200000, 4844, 6085
7, 20, 1615200000, 4844, 56048
8, 9, 1633200000, 2482, 9683
8, 10, 1635200000, 2442, 6683
8, 11, 1640200000, 2482, 6085
8, 12, 1643200000, 2442, 6085
8, 13, 1644200000, 2683, 7683
8, 14, 1645200000, 2442, 6683
8, 15, 1646200000, 2442, 62088
8, 16, 1648200000, 3482, 6085
8, 17, 1650200000, 2442, 5683
8, 18, 1660200000, 2442, 3683
8, 19, 1669200000, 2442, 45966
8, 20, 1682200000, 2442, 6085
9, 10, 1685200000, 4884, 6085
9, 11, 1690200000, 4844, 6085
9, 12, 1693200000, 41884, 51435
9, 13, 1698200000, 5884, 6085
9, 14, 1717200000, 35838, 37079
9, 15, 1719200000, 41683, 6085
9, 16, 1723200000, 5683, 33112
